trip_id,arrival_time,departure_time,stop_id,stop_sequence,stop_headsign,pickup_type,drop_off_type,shape_dist_traveled
10120090831,5:52:00,5:52:00,22nd Street Caltrain,21,,0,0,
10120090831,5:47:00,5:47:00,Bayshore Caltrain,20,,0,0,
10120090831,5:16:00,5:16:00,Belmont Caltrain,12,,0,0,
10120090831,5:28:00,5:28:00,Burlingame Caltrain,16,,0,0,
10120090831,4:57:00,4:57:00,California Ave Caltrain,7,,0,0,
10120090831,5:22:00,5:22:00,Hayward Park Caltrain,14,,0,0,
10120090831,5:19:00,5:19:00,Hillsdale Caltrain,13,,0,0,
10120090831,4:40:00,4:40:00,Lawrence Caltrain,3,,0,0,
10120090831,5:04:00,5:04:00,Menlo Park Caltrain,9,,0,0,
10120090831,5:33:00,5:33:00,Millbrae Caltrain,17,,0,0,
10120090831,4:49:00,4:49:00,Mountain View Caltrain,5,,0,0,
10120090831,5:01:00,5:01:00,Palo Alto Caltrain,8,,0,0,
10120090831,5:09:00,5:09:00,Redwood City Caltrain,10,,0,0,
10120090831,4:53:00,4:53:00,San Antonio Caltrain,6,,0,0,
10120090831,5:37:00,5:37:00,San Bruno Caltrain,18,,0,0,
10120090831,5:13:00,5:13:00,San Carlos Caltrain,11,,0,0,
10120090831,6:01:00,6:01:00,San Francisco Caltrain,22,,0,0,
10120090831,4:30:00,4:30:00,San Jose Caltrain,1,,0,0,
10120090831,5:25:00,5:25:00,San Mateo Caltrain,15,,0,0,
10120090831,4:35:00,4:35:00,Santa Clara Caltrain,2,,0,0,
10120090831,5:41:00,5:41:00,So. San Francisco Caltrain,19,,0,0,
10120090831,4:44:00,4:44:00,Sunnyvale Caltrain,4,,0,0,
10220090831,5:00:00,5:00:00,22nd Street Caltrain,2,,0,0,
10220090831,5:05:00,5:05:00,Bayshore Caltrain,3,,0,0,
10220090831,5:35:00,5:35:00,Belmont Caltrain,11,,0,0,
10220090831,5:23:00,5:23:00,Burlingame Caltrain,7,,0,0,
10220090831,5:55:00,5:55:00,California Ave Caltrain,16,,0,0,
10220090831,5:29:00,5:29:00,Hayward Park Caltrain,9,,0,0,
10220090831,5:32:00,5:32:00,Hillsdale Caltrain,10,,0,0,
10220090831,6:12:00,6:12:00,Lawrence Caltrain,20,,0,0,
10220090831,5:48:00,5:48:00,Menlo Park Caltrain,14,,0,0,
10220090831,5:19:00,5:19:00,Millbrae Caltrain,6,,0,0,
10220090831,6:03:00,6:03:00,Mountain View Caltrain,18,,0,0,
10220090831,5:51:00,5:51:00,Palo Alto Caltrain,15,,0,0,
10220090831,5:43:00,5:43:00,Redwood City Caltrain,13,,0,0,
10220090831,5:59:00,5:59:00,San Antonio Caltrain,17,,0,0,
10220090831,5:15:00,5:15:00,San Bruno Caltrain,5,,0,0,
10220090831,5:38:00,5:38:00,San Carlos Caltrain,12,,0,0,
10220090831,4:55:00,4:55:00,San Francisco Caltrain,1,,0,0,
10220090831,6:26:00,6:26:00,San Jose Caltrain,22,,0,0,
10220090831,5:26:00,5:26:00,San Mateo Caltrain,8,,0,0,
10220090831,6:17:00,6:17:00,Santa Clara Caltrain,21,,0,0,
10220090831,5:11:00,5:11:00,So. San Francisco Caltrain,4,,0,0,
10220090831,6:08:00,6:08:00,Sunnyvale Caltrain,19,,0,0,
10320090831,6:27:00,6:27:00,22nd Street Caltrain,22,,0,0,
10320090831,6:22:00,6:22:00,Bayshore Caltrain,21,,0,0,
10320090831,5:51:00,5:51:00,Belmont Caltrain,13,,0,0,
10320090831,6:03:00,6:03:00,Burlingame Caltrain,17,,0,0,
10320090831,5:32:00,5:32:00,California Ave Caltrain,8,,0,0,
10320090831,5:57:00,5:57:00,Hayward Park Caltrain,15,,0,0,
10320090831,5:54:00,5:54:00,Hillsdale Caltrain,14,,0,0,
10320090831,5:15:00,5:15:00,Lawrence Caltrain,4,,0,0,
10320090831,5:39:00,5:39:00,Menlo Park Caltrain,10,,0,0,
10320090831,6:08:00,6:08:00,Millbrae Caltrain,18,,0,0,
10320090831,5:24:00,5:24:00,Mountain View Caltrain,6,,0,0,
10320090831,5:36:00,5:36:00,Palo Alto Caltrain,9,,0,0,
10320090831,5:44:00,5:44:00,Redwood City Caltrain,11,,0,0,
10320090831,5:28:00,5:28:00,San Antonio Caltrain,7,,0,0,
10320090831,6:12:00,6:12:00,San Bruno Caltrain,19,,0,0,
10320090831,5:48:00,5:48:00,San Carlos Caltrain,12,,0,0,
10320090831,6:36:00,6:36:00,San Francisco Caltrain,23,,0,0,
10320090831,5:05:00,5:05:00,San Jose Caltrain,2,,0,0,
10320090831,6:00:00,6:00:00,San Mateo Caltrain,16,,0,0,
10320090831,5:10:00,5:10:00,Santa Clara Caltrain,3,,0,0,
10320090831,6:16:00,6:16:00,So. San Francisco Caltrain,20,,0,0,
10320090831,5:19:00,5:19:00,Sunnyvale Caltrain,5,,0,0,
10320090831,4:58:00,4:58:00,Tamien Caltrain,1,,0,0,
10420090831,5:30:00,5:30:00,22nd Street Caltrain,2,,0,0,
10420090831,5:35:00,5:35:00,Bayshore Caltrain,3,,0,0,
10420090831,6:05:00,6:05:00,Belmont Caltrain,11,,0,0,
10420090831,5:53:00,5:53:00,Burlingame Caltrain,7,,0,0,
10420090831,6:25:00,6:25:00,California Ave Caltrain,16,,0,0,
10420090831,5:59:00,5:59:00,Hayward Park Caltrain,9,,0,0,
10420090831,6:02:00,6:02:00,Hillsdale Caltrain,10,,0,0,
10420090831,6:42:00,6:42:00,Lawrence Caltrain,20,,0,0,
10420090831,6:18:00,6:18:00,Menlo Park Caltrain,14,,0,0,
10420090831,5:49:00,5:49:00,Millbrae Caltrain,6,,0,0,
10420090831,6:33:00,6:33:00,Mountain View Caltrain,18,,0,0,
10420090831,6:21:00,6:21:00,Palo Alto Caltrain,15,,0,0,
10420090831,6:13:00,6:13:00,Redwood City Caltrain,13,,0,0,
10420090831,6:29:00,6:29:00,San Antonio Caltrain,17,,0,0,
10420090831,5:45:00,5:45:00,San Bruno Caltrain,5,,0,0,
10420090831,6:08:00,6:08:00,San Carlos Caltrain,12,,0,0,
10420090831,5:25:00,5:25:00,San Francisco Caltrain,1,,0,0,
10420090831,6:56:00,6:56:00,San Jose Caltrain,22,,0,0,
10420090831,5:56:00,5:56:00,San Mateo Caltrain,8,,0,0,
10420090831,6:47:00,6:47:00,Santa Clara Caltrain,21,,0,0,
10420090831,5:41:00,5:41:00,So. San Francisco Caltrain,4,,0,0,
10420090831,6:38:00,6:38:00,Sunnyvale Caltrain,19,,0,0,
10420090831,7:03:00,7:03:00,Tamien Caltrain,23,,0,0,
13420090831,9:12:00,9:12:00,22nd Street Caltrain,2,,0,0,
13420090831,9:17:00,9:17:00,Bayshore Caltrain,3,,0,0,
13420090831,9:47:00,9:47:00,Belmont Caltrain,11,,0,0,
13420090831,9:35:00,9:35:00,Burlingame Caltrain,7,,0,0,
13420090831,10:07:00,10:07:00,California Ave Caltrain,16,,0,0,
13420090831,9:41:00,9:41:00,Hayward Park Caltrain,9,,0,0,
13420090831,9:44:00,9:44:00,Hillsdale Caltrain,10,,0,0,
13420090831,10:24:00,10:24:00,Lawrence Caltrain,20,,0,0,
13420090831,10:00:00,10:00:00,Menlo Park Caltrain,14,,0,0,
13420090831,9:31:00,9:31:00,Millbrae Caltrain,6,,0,0,
13420090831,10:15:00,10:15:00,Mountain View Caltrain,18,,0,0,
13420090831,10:03:00,10:03:00,Palo Alto Caltrain,15,,0,0,
13420090831,9:55:00,9:55:00,Redwood City Caltrain,13,,0,0,
13420090831,10:11:00,10:11:00,San Antonio Caltrain,17,,0,0,
13420090831,9:27:00,9:27:00,San Bruno Caltrain,5,,0,0,
13420090831,9:50:00,9:50:00,San Carlos Caltrain,12,,0,0,
13420090831,9:07:00,9:07:00,San Francisco Caltrain,1,,0,0,
13420090831,10:38:00,10:38:00,San Jose Caltrain,22,,0,0,
13420090831,9:38:00,9:38:00,San Mateo Caltrain,8,,0,0,
13420090831,10:29:00,10:29:00,Santa Clara Caltrain,21,,0,0,
13420090831,9:23:00,9:23:00,So. San Francisco Caltrain,4,,0,0,
13420090831,10:20:00,10:20:00,Sunnyvale Caltrain,19,,0,0,
13520090831,10:32:00,10:32:00,22nd Street Caltrain,21,,0,0,
13520090831,10:27:00,10:27:00,Bayshore Caltrain,20,,0,0,
13520090831,9:56:00,9:56:00,Belmont Caltrain,12,,0,0,
13520090831,10:08:00,10:08:00,Burlingame Caltrain,16,,0,0,
13520090831,9:37:00,9:37:00,California Ave Caltrain,7,,0,0,
13520090831,10:02:00,10:02:00,Hayward Park Caltrain,14,,0,0,
13520090831,9:59:00,9:59:00,Hillsdale Caltrain,13,,0,0,
13520090831,9:20:00,9:20:00,Lawrence Caltrain,3,,0,0,
13520090831,9:44:00,9:44:00,Menlo Park Caltrain,9,,0,0,
13520090831,10:13:00,10:13:00,Millbrae Caltrain,17,,0,0,
13520090831,9:29:00,9:29:00,Mountain View Caltrain,5,,0,0,
13520090831,9:41:00,9:41:00,Palo Alto Caltrain,8,,0,0,
13520090831,9:49:00,9:49:00,Redwood City Caltrain,10,,0,0,
13520090831,9:33:00,9:33:00,San Antonio Caltrain,6,,0,0,
13520090831,10:17:00,10:17:00,San Bruno Caltrain,18,,0,0,
13520090831,9:53:00,9:53:00,San Carlos Caltrain,11,,0,0,
13520090831,10:41:00,10:41:00,San Francisco Caltrain,22,,0,0,
13520090831,9:10:00,9:10:00,San Jose Caltrain,1,,0,0,
13520090831,10:05:00,10:05:00,San Mateo Caltrain,15,,0,0,
13520090831,9:15:00,9:15:00,Santa Clara Caltrain,2,,0,0,
13520090831,10:21:00,10:21:00,So. San Francisco Caltrain,19,,0,0,
13520090831,9:24:00,9:24:00,Sunnyvale Caltrain,4,,0,0,
13820090831,10:12:00,10:12:00,22nd Street Caltrain,2,,0,0,
13820090831,10:17:00,10:17:00,Bayshore Caltrain,3,,0,0,
13820090831,10:47:00,10:47:00,Belmont Caltrain,11,,0,0,
13820090831,10:35:00,10:35:00,Burlingame Caltrain,7,,0,0,
13820090831,11:07:00,11:07:00,California Ave Caltrain,16,,0,0,
13820090831,10:41:00,10:41:00,Hayward Park Caltrain,9,,0,0,
13820090831,10:44:00,10:44:00,Hillsdale Caltrain,10,,0,0,
13820090831,11:24:00,11:24:00,Lawrence Caltrain,20,,0,0,
13820090831,11:00:00,11:00:00,Menlo Park Caltrain,14,,0,0,
13820090831,10:31:00,10:31:00,Millbrae Caltrain,6,,0,0,
13820090831,11:15:00,11:15:00,Mountain View Caltrain,18,,0,0,
13820090831,11:03:00,11:03:00,Palo Alto Caltrain,15,,0,0,
13820090831,10:55:00,10:55:00,Redwood City Caltrain,13,,0,0,
13820090831,11:11:00,11:11:00,San Antonio Caltrain,17,,0,0,
13820090831,10:27:00,10:27:00,San Bruno Caltrain,5,,0,0,
13820090831,10:50:00,10:50:00,San Carlos Caltrain,12,,0,0,
13820090831,10:07:00,10:07:00,San Francisco Caltrain,1,,0,0,
13820090831,11:38:00,11:38:00,San Jose Caltrain,22,,0,0,
13820090831,10:38:00,10:38:00,San Mateo Caltrain,8,,0,0,
13820090831,11:29:00,11:29:00,Santa Clara Caltrain,21,,0,0,
13820090831,10:23:00,10:23:00,So. San Francisco Caltrain,4,,0,0,
13820090831,11:20:00,11:20:00,Sunnyvale Caltrain,19,,0,0,
13920090831,11:32:00,11:32:00,22nd Street Caltrain,21,,0,0,
13920090831,11:27:00,11:27:00,Bayshore Caltrain,20,,0,0,
13920090831,10:56:00,10:56:00,Belmont Caltrain,12,,0,0,
13920090831,11:08:00,11:08:00,Burlingame Caltrain,16,,0,0,
13920090831,10:37:00,10:37:00,California Ave Caltrain,7,,0,0,
13920090831,11:02:00,11:02:00,Hayward Park Caltrain,14,,0,0,
13920090831,10:59:00,10:59:00,Hillsdale Caltrain,13,,0,0,
13920090831,10:20:00,10:20:00,Lawrence Caltrain,3,,0,0,
13920090831,10:44:00,10:44:00,Menlo Park Caltrain,9,,0,0,
13920090831,11:13:00,11:13:00,Millbrae Caltrain,17,,0,0,
13920090831,10:29:00,10:29:00,Mountain View Caltrain,5,,0,0,
13920090831,10:41:00,10:41:00,Palo Alto Caltrain,8,,0,0,
13920090831,10:49:00,10:49:00,Redwood City Caltrain,10,,0,0,
13920090831,10:33:00,10:33:00,San Antonio Caltrain,6,,0,0,
13920090831,11:17:00,11:17:00,San Bruno Caltrain,18,,0,0,
13920090831,10:53:00,10:53:00,San Carlos Caltrain,11,,0,0,
13920090831,11:41:00,11:41:00,San Francisco Caltrain,22,,0,0,
13920090831,10:10:00,10:10:00,San Jose Caltrain,1,,0,0,
13920090831,11:05:00,11:05:00,San Mateo Caltrain,15,,0,0,
13920090831,10:15:00,10:15:00,Santa Clara Caltrain,2,,0,0,
13920090831,11:21:00,11:21:00,So. San Francisco Caltrain,19,,0,0,
13920090831,10:24:00,10:24:00,Sunnyvale Caltrain,4,,0,0,
14220090831,11:12:00,11:12:00,22nd Street Caltrain,2,,0,0,
14220090831,11:17:00,11:17:00,Bayshore Caltrain,3,,0,0,
14220090831,11:47:00,11:47:00,Belmont Caltrain,11,,0,0,
14220090831,11:35:00,11:35:00,Burlingame Caltrain,7,,0,0,
14220090831,12:07:00,12:07:00,California Ave Caltrain,16,,0,0,
14220090831,11:41:00,11:41:00,Hayward Park Caltrain,9,,0,0,
14220090831,11:44:00,11:44:00,Hillsdale Caltrain,10,,0,0,
14220090831,12:24:00,12:24:00,Lawrence Caltrain,20,,0,0,
14220090831,12:00:00,12:00:00,Menlo Park Caltrain,14,,0,0,
14220090831,11:31:00,11:31:00,Millbrae Caltrain,6,,0,0,
14220090831,12:15:00,12:15:00,Mountain View Caltrain,18,,0,0,
14220090831,12:03:00,12:03:00,Palo Alto Caltrain,15,,0,0,
14220090831,11:55:00,11:55:00,Redwood City Caltrain,13,,0,0,
14220090831,12:11:00,12:11:00,San Antonio Caltrain,17,,0,0,
14220090831,11:27:00,11:27:00,San Bruno Caltrain,5,,0,0,
14220090831,11:50:00,11:50:00,San Carlos Caltrain,12,,0,0,
14220090831,11:07:00,11:07:00,San Francisco Caltrain,1,,0,0,
14220090831,12:38:00,12:38:00,San Jose Caltrain,22,,0,0,
14220090831,11:38:00,11:38:00,San Mateo Caltrain,8,,0,0,
14220090831,12:29:00,12:29:00,Santa Clara Caltrain,21,,0,0,
14220090831,11:23:00,11:23:00,So. San Francisco Caltrain,4,,0,0,
14220090831,12:20:00,12:20:00,Sunnyvale Caltrain,19,,0,0,
14320090831,12:32:00,12:32:00,22nd Street Caltrain,21,,0,0,
14320090831,12:27:00,12:27:00,Bayshore Caltrain,20,,0,0,
14320090831,11:56:00,11:56:00,Belmont Caltrain,12,,0,0,
14320090831,12:08:00,12:08:00,Burlingame Caltrain,16,,0,0,
14320090831,11:37:00,11:37:00,California Ave Caltrain,7,,0,0,
14320090831,12:02:00,12:02:00,Hayward Park Caltrain,14,,0,0,
14320090831,11:59:00,11:59:00,Hillsdale Caltrain,13,,0,0,
14320090831,11:20:00,11:20:00,Lawrence Caltrain,3,,0,0,
14320090831,11:44:00,11:44:00,Menlo Park Caltrain,9,,0,0,
14320090831,12:13:00,12:13:00,Millbrae Caltrain,17,,0,0,
14320090831,11:29:00,11:29:00,Mountain View Caltrain,5,,0,0,
14320090831,11:41:00,11:41:00,Palo Alto Caltrain,8,,0,0,
14320090831,11:49:00,11:49:00,Redwood City Caltrain,10,,0,0,
14320090831,11:33:00,11:33:00,San Antonio Caltrain,6,,0,0,
14320090831,12:17:00,12:17:00,San Bruno Caltrain,18,,0,0,
14320090831,11:53:00,11:53:00,San Carlos Caltrain,11,,0,0,
14320090831,12:41:00,12:41:00,San Francisco Caltrain,22,,0,0,
14320090831,11:10:00,11:10:00,San Jose Caltrain,1,,0,0,
14320090831,12:05:00,12:05:00,San Mateo Caltrain,15,,0,0,
14320090831,11:15:00,11:15:00,Santa Clara Caltrain,2,,0,0,
14320090831,12:21:00,12:21:00,So. San Francisco Caltrain,19,,0,0,
14320090831,11:24:00,11:24:00,Sunnyvale Caltrain,4,,0,0,
14620090831,12:12:00,12:12:00,22nd Street Caltrain,2,,0,0,
14620090831,12:17:00,12:17:00,Bayshore Caltrain,3,,0,0,
14620090831,12:47:00,12:47:00,Belmont Caltrain,11,,0,0,
14620090831,12:35:00,12:35:00,Burlingame Caltrain,7,,0,0,
14620090831,13:07:00,13:07:00,California Ave Caltrain,16,,0,0,
14620090831,12:41:00,12:41:00,Hayward Park Caltrain,9,,0,0,
14620090831,12:44:00,12:44:00,Hillsdale Caltrain,10,,0,0,
14620090831,13:24:00,13:24:00,Lawrence Caltrain,20,,0,0,
14620090831,13:00:00,13:00:00,Menlo Park Caltrain,14,,0,0,
14620090831,12:31:00,12:31:00,Millbrae Caltrain,6,,0,0,
14620090831,13:15:00,13:15:00,Mountain View Caltrain,18,,0,0,
14620090831,13:03:00,13:03:00,Palo Alto Caltrain,15,,0,0,
14620090831,12:55:00,12:55:00,Redwood City Caltrain,13,,0,0,
14620090831,13:11:00,13:11:00,San Antonio Caltrain,17,,0,0,
14620090831,12:27:00,12:27:00,San Bruno Caltrain,5,,0,0,
14620090831,12:50:00,12:50:00,San Carlos Caltrain,12,,0,0,
14620090831,12:07:00,12:07:00,San Francisco Caltrain,1,,0,0,
14620090831,13:38:00,13:38:00,San Jose Caltrain,22,,0,0,
14620090831,12:38:00,12:38:00,San Mateo Caltrain,8,,0,0,
14620090831,13:29:00,13:29:00,Santa Clara Caltrain,21,,0,0,
14620090831,12:23:00,12:23:00,So. San Francisco Caltrain,4,,0,0,
14620090831,13:20:00,13:20:00,Sunnyvale Caltrain,19,,0,0,
14720090831,13:32:00,13:32:00,22nd Street Caltrain,21,,0,0,
14720090831,13:27:00,13:27:00,Bayshore Caltrain,20,,0,0,
14720090831,12:56:00,12:56:00,Belmont Caltrain,12,,0,0,
14720090831,13:08:00,13:08:00,Burlingame Caltrain,16,,0,0,
14720090831,12:37:00,12:37:00,California Ave Caltrain,7,,0,0,
14720090831,13:02:00,13:02:00,Hayward Park Caltrain,14,,0,0,
14720090831,12:59:00,12:59:00,Hillsdale Caltrain,13,,0,0,
14720090831,12:20:00,12:20:00,Lawrence Caltrain,3,,0,0,
14720090831,12:44:00,12:44:00,Menlo Park Caltrain,9,,0,0,
14720090831,13:13:00,13:13:00,Millbrae Caltrain,17,,0,0,
14720090831,12:29:00,12:29:00,Mountain View Caltrain,5,,0,0,
14720090831,12:41:00,12:41:00,Palo Alto Caltrain,8,,0,0,
14720090831,12:49:00,12:49:00,Redwood City Caltrain,10,,0,0,
14720090831,12:33:00,12:33:00,San Antonio Caltrain,6,,0,0,
14720090831,13:17:00,13:17:00,San Bruno Caltrain,18,,0,0,
14720090831,12:53:00,12:53:00,San Carlos Caltrain,11,,0,0,
14720090831,13:41:00,13:41:00,San Francisco Caltrain,22,,0,0,
14720090831,12:10:00,12:10:00,San Jose Caltrain,1,,0,0,
14720090831,13:05:00,13:05:00,San Mateo Caltrain,15,,0,0,
14720090831,12:15:00,12:15:00,Santa Clara Caltrain,2,,0,0,
14720090831,13:21:00,13:21:00,So. San Francisco Caltrain,19,,0,0,
14720090831,12:24:00,12:24:00,Sunnyvale Caltrain,4,,0,0,
15020090831,13:12:00,13:12:00,22nd Street Caltrain,2,,0,0,
15020090831,13:17:00,13:17:00,Bayshore Caltrain,3,,0,0,
15020090831,13:47:00,13:47:00,Belmont Caltrain,11,,0,0,
15020090831,13:35:00,13:35:00,Burlingame Caltrain,7,,0,0,
15020090831,14:07:00,14:07:00,California Ave Caltrain,16,,0,0,
15020090831,13:41:00,13:41:00,Hayward Park Caltrain,9,,0,0,
15020090831,13:44:00,13:44:00,Hillsdale Caltrain,10,,0,0,
15020090831,14:24:00,14:24:00,Lawrence Caltrain,20,,0,0,
15020090831,14:00:00,14:00:00,Menlo Park Caltrain,14,,0,0,
15020090831,13:31:00,13:31:00,Millbrae Caltrain,6,,0,0,
15020090831,14:15:00,14:15:00,Mountain View Caltrain,18,,0,0,
15020090831,14:03:00,14:03:00,Palo Alto Caltrain,15,,0,0,
15020090831,13:55:00,13:55:00,Redwood City Caltrain,13,,0,0,
15020090831,14:11:00,14:11:00,San Antonio Caltrain,17,,0,0,
15020090831,13:27:00,13:27:00,San Bruno Caltrain,5,,0,0,
15020090831,13:50:00,13:50:00,San Carlos Caltrain,12,,0,0,
15020090831,13:07:00,13:07:00,San Francisco Caltrain,1,,0,0,
15020090831,14:38:00,14:38:00,San Jose Caltrain,22,,0,0,
15020090831,13:38:00,13:38:00,San Mateo Caltrain,8,,0,0,
15020090831,14:29:00,14:29:00,Santa Clara Caltrain,21,,0,0,
15020090831,13:23:00,13:23:00,So. San Francisco Caltrain,4,,0,0,
15020090831,14:20:00,14:20:00,Sunnyvale Caltrain,19,,0,0,
15120090831,14:32:00,14:32:00,22nd Street Caltrain,21,,0,0,
15120090831,14:27:00,14:27:00,Bayshore Caltrain,20,,0,0,
15120090831,13:56:00,13:56:00,Belmont Caltrain,12,,0,0,
15120090831,14:08:00,14:08:00,Burlingame Caltrain,16,,0,0,
15120090831,13:37:00,13:37:00,California Ave Caltrain,7,,0,0,
15120090831,14:02:00,14:02:00,Hayward Park Caltrain,14,,0,0,
15120090831,13:59:00,13:59:00,Hillsdale Caltrain,13,,0,0,
15120090831,13:20:00,13:20:00,Lawrence Caltrain,3,,0,0,
15120090831,13:44:00,13:44:00,Menlo Park Caltrain,9,,0,0,
15120090831,14:13:00,14:13:00,Millbrae Caltrain,17,,0,0,
15120090831,13:29:00,13:29:00,Mountain View Caltrain,5,,0,0,
15120090831,13:41:00,13:41:00,Palo Alto Caltrain,8,,0,0,
15120090831,13:49:00,13:49:00,Redwood City Caltrain,10,,0,0,
15120090831,13:33:00,13:33:00,San Antonio Caltrain,6,,0,0,
15120090831,14:17:00,14:17:00,San Bruno Caltrain,18,,0,0,
15120090831,13:53:00,13:53:00,San Carlos Caltrain,11,,0,0,
15120090831,14:41:00,14:41:00,San Francisco Caltrain,22,,0,0,
15120090831,13:10:00,13:10:00,San Jose Caltrain,1,,0,0,
15120090831,14:05:00,14:05:00,San Mateo Caltrain,15,,0,0,
15120090831,13:15:00,13:15:00,Santa Clara Caltrain,2,,0,0,
15120090831,14:21:00,14:21:00,So. San Francisco Caltrain,19,,0,0,
15120090831,13:24:00,13:24:00,Sunnyvale Caltrain,4,,0,0,
15420090831,14:12:00,14:12:00,22nd Street Caltrain,2,,0,0,
15420090831,14:17:00,14:17:00,Bayshore Caltrain,3,,0,0,
15420090831,14:47:00,14:47:00,Belmont Caltrain,11,,0,0,
15420090831,14:35:00,14:35:00,Burlingame Caltrain,7,,0,0,
15420090831,15:07:00,15:07:00,California Ave Caltrain,16,,0,0,
15420090831,14:41:00,14:41:00,Hayward Park Caltrain,9,,0,0,
15420090831,14:44:00,14:44:00,Hillsdale Caltrain,10,,0,0,
15420090831,15:24:00,15:24:00,Lawrence Caltrain,20,,0,0,
15420090831,15:00:00,15:00:00,Menlo Park Caltrain,14,,0,0,
15420090831,14:31:00,14:31:00,Millbrae Caltrain,6,,0,0,
15420090831,15:15:00,15:15:00,Mountain View Caltrain,18,,0,0,
15420090831,15:03:00,15:03:00,Palo Alto Caltrain,15,,0,0,
15420090831,14:55:00,14:55:00,Redwood City Caltrain,13,,0,0,
15420090831,15:11:00,15:11:00,San Antonio Caltrain,17,,0,0,
15420090831,14:27:00,14:27:00,San Bruno Caltrain,5,,0,0,
15420090831,14:50:00,14:50:00,San Carlos Caltrain,12,,0,0,
15420090831,14:07:00,14:07:00,San Francisco Caltrain,1,,0,0,
15420090831,15:38:00,15:38:00,San Jose Caltrain,22,,0,0,
15420090831,14:38:00,14:38:00,San Mateo Caltrain,8,,0,0,
15420090831,15:29:00,15:29:00,Santa Clara Caltrain,21,,0,0,
15420090831,14:23:00,14:23:00,So. San Francisco Caltrain,4,,0,0,
15420090831,15:20:00,15:20:00,Sunnyvale Caltrain,19,,0,0,
15520090831,15:32:00,15:32:00,22nd Street Caltrain,21,,0,0,
15520090831,15:27:00,15:27:00,Bayshore Caltrain,20,,0,0,
15520090831,14:56:00,14:56:00,Belmont Caltrain,12,,0,0,
15520090831,15:08:00,15:08:00,Burlingame Caltrain,16,,0,0,
15520090831,14:37:00,14:37:00,California Ave Caltrain,7,,0,0,
15520090831,15:02:00,15:02:00,Hayward Park Caltrain,14,,0,0,
15520090831,14:59:00,14:59:00,Hillsdale Caltrain,13,,0,0,
15520090831,14:20:00,14:20:00,Lawrence Caltrain,3,,0,0,
15520090831,14:44:00,14:44:00,Menlo Park Caltrain,9,,0,0,
15520090831,15:13:00,15:13:00,Millbrae Caltrain,17,,0,0,
15520090831,14:29:00,14:29:00,Mountain View Caltrain,5,,0,0,
15520090831,14:41:00,14:41:00,Palo Alto Caltrain,8,,0,0,
15520090831,14:49:00,14:49:00,Redwood City Caltrain,10,,0,0,
15520090831,14:33:00,14:33:00,San Antonio Caltrain,6,,0,0,
15520090831,15:17:00,15:17:00,San Bruno Caltrain,18,,0,0,
15520090831,14:53:00,14:53:00,San Carlos Caltrain,11,,0,0,
15520090831,15:41:00,15:41:00,San Francisco Caltrain,22,,0,0,
15520090831,14:10:00,14:10:00,San Jose Caltrain,1,,0,0,
15520090831,15:05:00,15:05:00,San Mateo Caltrain,15,,0,0,
15520090831,14:15:00,14:15:00,Santa Clara Caltrain,2,,0,0,
15520090831,15:21:00,15:21:00,So. San Francisco Caltrain,19,,0,0,
15520090831,14:24:00,14:24:00,Sunnyvale Caltrain,4,,0,0,
15820090831,15:12:00,15:12:00,22nd Street Caltrain,2,,0,0,
15820090831,15:17:00,15:17:00,Bayshore Caltrain,3,,0,0,
15820090831,15:47:00,15:47:00,Belmont Caltrain,11,,0,0,
15820090831,16:58:00,16:58:00,Blossom Hill Caltrain,26,,0,0,
15820090831,15:35:00,15:35:00,Burlingame Caltrain,7,,0,0,
15820090831,16:07:00,16:07:00,California Ave Caltrain,16,,0,0,
15820090831,16:52:00,16:52:00,Capitol Caltrain,25,,0,0,
15820090831,16:32:00,16:32:00,College Park Caltrain,22,,0,0,
15820090831,17:30:00,17:30:00,Gilroy Caltrain,29,,0,0,
15820090831,15:41:00,15:41:00,Hayward Park Caltrain,9,,0,0,
15820090831,15:44:00,15:44:00,Hillsdale Caltrain,10,,0,0,
15820090831,16:24:00,16:24:00,Lawrence Caltrain,20,,0,0,
15820090831,16:00:00,16:00:00,Menlo Park Caltrain,14,,0,0,
15820090831,15:31:00,15:31:00,Millbrae Caltrain,6,,0,0,
15820090831,17:11:00,17:11:00,Morgan Hill Caltrain,27,,0,0,
15820090831,16:15:00,16:15:00,Mountain View Caltrain,18,,0,0,
15820090831,16:03:00,16:03:00,Palo Alto Caltrain,15,,0,0,
15820090831,15:55:00,15:55:00,Redwood City Caltrain,13,,0,0,
15820090831,16:11:00,16:11:00,San Antonio Caltrain,17,,0,0,
15820090831,15:27:00,15:27:00,San Bruno Caltrain,5,,0,0,
15820090831,15:50:00,15:50:00,San Carlos Caltrain,12,,0,0,
15820090831,15:07:00,15:07:00,San Francisco Caltrain,1,,0,0,
15820090831,16:39:00,16:39:00,San Jose Caltrain,23,,0,0,
15820090831,17:17:00,17:17:00,San Martin Caltrain,28,,0,0,
15820090831,15:38:00,15:38:00,San Mateo Caltrain,8,,0,0,
15820090831,16:29:00,16:29:00,Santa Clara Caltrain,21,,0,0,
15820090831,15:23:00,15:23:00,So. San Francisco Caltrain,4,,0,0,
15820090831,16:20:00,16:20:00,Sunnyvale Caltrain,19,,0,0,
15820090831,16:45:00,16:45:00,Tamien Caltrain,24,,0,0,
15920090831,16:29:00,16:29:00,22nd Street Caltrain,22,,0,0,
